timestamp,market_id,event_id,slug,question,yes_price,no_price,last_trade_price,best_bid,best_ask,spread,price_change_1h,price_change_24h,price_change_1w,price_change_1m,volume,volume_24h,volume_1w,volume_1m,liquidity,competitive,start_date,end_date,is_binary,outcomes,clob_token_ids,category,ob_bid_liquidity,ob_ask_liquidity,ob_imbalance,ob_best_bid,ob_best_bid_size,ob_best_ask,ob_best_ask_size,ob_bid_depth_5,ob_ask_depth_5,ob_bid_levels,ob_ask_levels
2026-06-19T21:45:56.307962,540817,23784,new-rhianna-album-before-gta-vi-926,New Rihanna Album before GTA VI?,0.515,0.485,0.51,0.51,0.52,0.01,-0.005,,0.005,-0.005,830033.9777570067,923.7704210000003,4299.942048000001,96008.73931099966,14838.1998,0.9997750506136119,2025-05-02T15:48:10.582Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""98022490269692409998126496127597032490334070080325855126491859374983463996227"", ""53831553061883006530739877284105938919721408776239639687877978808906551086026""]",Pop Culture,1742.18,19512.2,-0.8361,0.01,3755.59,0.99,39.77,10496.62,9045.02,31.0,32.0
2026-06-19T21:45:56.308001,540818,23784,new-playboi-carti-album-before-gta-vi-421,New Playboi Carti Album before GTA VI?,0.525,0.475,0.51,0.51,0.54,0.03,,-0.015,-0.005,-0.035,741115.8659119455,469.55411100000003,1550.5233049999997,6873.953987000001,13442.5053,0.9993753903810119,2025-05-02T15:48:10.837Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""88275040060084773376557187972215267513049848642895776801789297917961077894224"", ""94376205816022955542979635542279932967359915765455578534002478996104754801969""]",Pop Culture,2494.6,33930.57,-0.863,0.01,18005.72,0.99,10867.42,40940.72,29374.32,22.0,26.0
2026-06-19T21:45:56.308016,540819,23784,will-jesus-christ-return-before-gta-vi-665,Will Jesus Christ return before GTA VI?,0.495,0.505,0.49,0.49,0.5,0.01,,,,0.01,11599684.997336728,6447.601134000008,31739.975491999987,196919.1907049986,381068.5086,0.9999750006249843,2025-05-02T15:48:16.854Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""90435811253665578014957380826505992530054077692143838383981805324273750424057"", ""92388629082681805622801622703528982922543286352927708208755887536971583436902""]",Pop Culture,38199.33,1272413.65,-0.9417,0.01,50010.59,0.99,1012386.35,1245200.85,1240894.44,23.0,21.0
2026-06-19T21:45:56.308029,540820,23784,trump-out-as-president-before-gta-vi-846,Trump out as President before GTA VI?,0.505,0.495,0.5,0.5,0.51,0.01,,,,0.01,670365.8376070075,709.4276389999997,5443.953124999999,18007.008462999995,21488.8216,0.9999750006249843,2025-05-02T15:48:17.107Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""108999723207897941876452935557011604067917389120996960199512481363958770540884"", ""64533579809297525579033609963634939501013332859992608996100633472507000251907""]",Politics,1283.57,23258.91,-0.8954,0.01,1255.58,0.99,1255.59,16829.9,16849.87,33.0,25.0
2026-06-19T21:45:56.308042,540843,23784,will-china-invades-taiwan-before-gta-vi-716-644,Will China invades Taiwan before GTA VI?,0.505,0.495,0.5,0.5,0.51,0.01,,,,,1870007.3478720663,605.9337229999999,6971.003896000003,41314.482034,35840.6093,0.9999750006249843,2025-05-02T15:48:16.6Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""21695138873211375451055566770107682325494206727818897067665810321709249824909"", ""17516427576383382756368467656206258206490015951115433065318503962238754362428""]",Global Politics,949.91,28373.25,-0.9352,0.01,1368.39,0.99,6306.09,14268.92,19219.55,38.0,24.0
2026-06-19T21:45:56.308054,540844,23784,will-bitcoin-hit-1m-before-gta-vi-872-424,Will bitcoin hit $1m before GTA VI?,0.495,0.505,0.494,0.494,0.496,0.002,,,0.0025,0.005,4504084.932105514,2714.2855839999997,35417.210671,332890.53383399843,102149.02335,0.9999750006249843,2025-05-02T15:48:17.361Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""105267568073659068217311993901927962476298440625043565106676088842803600775810"", ""91863162118308663069733924043159186005106558783397508844234610341221325526200""]",Crypto,463.87,42615.01,-0.9785,0.001,343614.71,0.999,7005.9,354646.53,17818.67,45.0,34.0
2026-06-19T21:45:56.308066,544092,24383,will-harvey-weinstein-be-sentenced-to-no-prison-time,Will Harvey Weinstein be sentenced to no prison time?,0.8135,0.1865,0.831,0.802,0.825,0.023,,-0.0005,0.002,0.0345,375603.1681750017,116.221877,1036.5763430000002,21708.716569999997,2478.29535,0.910512757535688,2025-05-12T22:50:41.123Z,2025-12-31T12:00:00Z,True,"['Yes', 'No']","[""24327803960645909378149041810697343640752122608192367041827900158592826352552"", ""86488478623677188352872801318507143761188967461168408688159600382919967378486""]",,,,,,,,,,,,
2026-06-19T21:45:56.308084,544093,24383,will-harvey-weinstein-be-sentenced-to-less-than-5-years-in-prison,Will Harvey Weinstein be sentenced to less than 5 years in prison?,0.047,0.953,0.018,0.02,0.074,0.054,-0.005,0.026,0.023,0.0045,143844.84711000026,2961.380975,3476.635302000001,11093.557151999994,2440.47441,0.8297316067171752,2025-05-12T22:50:42.117Z,2025-12-31T12:00:00Z,True,"['Yes', 'No']","[""77166477669007661974218999697956080000161736671391584414287437514245884953047"", ""47055352475798285920984907840917431698812931301054546103955312973973172985230""]",,,,,,,,,,,,
2026-06-19T21:45:56.308098,544094,24383,will-harvey-weinstein-be-sentenced-to-between-5-and-10-years-in-prison,Will Harvey Weinstein be sentenced to between 5 and 10 years in prison?,0.032,0.968,0.012,0.01,0.054,0.044,0.0005,-0.009,0.0095,-0.0265,91234.19319400063,1054.1839080000002,1711.186424,9605.014123,2701.19525,0.8203283938626311,2025-05-12T22:50:42.625Z,2025-12-31T12:00:00Z,True,"['Yes', 'No']","[""8585617872562550075367684165842985213222082790621129799520234539666057750015"", ""103705222348348023632358209307161171933864556870678885035120650593331360918837""]",,,,,,,,,,,,
2026-06-19T21:45:56.308111,544095,24383,will-harvey-weinstein-be-sentenced-to-between-10-and-20-years-in-prison,Will Harvey Weinstein be sentenced to between 10 and 20 years in prison?,0.022,0.978,0.006,0.011,0.033,0.022,0.003,0.001,,-0.016,172754.60809099936,1982.221129,2748.4951259999993,11458.247550999997,986.44978,0.8140114156960937,2025-05-12T22:50:42.371Z,2025-12-31T12:00:00Z,True,"['Yes', 'No']","[""15540133404064485946536607974212890170021691204987131841181394872998839987451"", ""63603874958591978684257718702104189214159397118281244112857573557732401361881""]",,,,,,,,,,,,
