timestamp,market_id,event_id,slug,question,yes_price,no_price,last_trade_price,best_bid,best_ask,spread,price_change_1h,price_change_24h,price_change_1w,price_change_1m,volume,volume_24h,volume_1w,volume_1m,liquidity,competitive,start_date,end_date,is_binary,outcomes,clob_token_ids,category,ob_bid_liquidity,ob_ask_liquidity,ob_imbalance,ob_best_bid,ob_best_bid_size,ob_best_ask,ob_best_ask_size,ob_bid_depth_5,ob_ask_depth_5,ob_bid_levels,ob_ask_levels
2026-04-06T23:06:55.435474,540816,23784,russia-ukraine-ceasefire-before-gta-vi-554,Russia-Ukraine Ceasefire before GTA VI?,0.525,0.475,0.53,0.52,0.53,0.01,,-0.01,-0.01,-0.05,1423380.983891995,2568.147739999999,16017.705542000003,61833.17925099989,64035.5202,0.9993753903810119,2025-05-02T15:48:00.174Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""8501497159083948713316135768103773293754490207922884688769443031624417212426"", ""2527312495175492857904889758552137141356236738032676480522356889996545113869""]",Global Politics,14026.55,565674.15,-0.9516,0.01,1041829.54,0.99,530300.0,1090634.54,559717.0,43.0,31.0
2026-04-06T23:06:55.435511,540817,23784,new-rhianna-album-before-gta-vi-926,New Rihanna Album before GTA VI?,0.545,0.455,0.54,0.54,0.55,0.01,0.01,-0.09,-0.07,-0.015,685948.0092990025,4990.290933999994,8636.676161999994,40921.648106000015,40266.7751,0.9979790923380155,2025-05-02T15:48:10.582Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""98022490269692409998126496127597032490334070080325855126491859374983463996227"", ""53831553061883006530739877284105938919721408776239639687877978808906551086026""]",Pop Culture,,,,,,,,,,,
2026-04-06T23:06:55.435550,540818,23784,new-playboi-carti-album-before-gta-vi-421,New Playboi Carti Album before GTA VI?,0.56,0.44,0.54,0.55,0.57,0.02,0.01,-0.03,-0.025,0.045,717411.7104959972,1318.425605,5536.406782000004,38357.23237600008,29311.7681,0.9964129135113591,2025-05-02T15:48:10.837Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""88275040060084773376557187972215267513049848642895776801789297917961077894224"", ""94376205816022955542979635542279932967359915765455578534002478996104754801969""]",Pop Culture,,,,,,,,,,,
2026-04-06T23:06:55.435565,540819,23784,will-jesus-christ-return-before-gta-vi-665,Will Jesus Christ return before GTA VI?,0.485,0.515,0.48,0.48,0.49,0.01,,,,,10891177.755058996,9472.741680000005,524594.7345360015,1049129.707165007,872898.0932,0.9997750506136119,2025-05-02T15:48:16.854Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""90435811253665578014957380826505992530054077692143838383981805324273750424057"", ""92388629082681805622801622703528982922543286352927708208755887536971583436902""]",Pop Culture,53876.46,1187929.8,-0.9132,0.01,1177102.14,0.99,820800.0,2808636.72,1081860.0,43.0,42.0
2026-04-06T23:06:55.435577,540820,23784,trump-out-as-president-before-gta-vi-846,Trump out as President before GTA VI?,0.525,0.475,0.53,0.52,0.53,0.01,,,-0.01,,577386.1488510105,2799.2684709999958,13137.187800000009,52686.11664800006,69248.551,0.9993753903810119,2025-05-02T15:48:17.107Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""108999723207897941876452935557011604067917389120996960199512481363958770540884"", ""64533579809297525579033609963634939501013332859992608996100633472507000251907""]",Politics,,,,,,,,,,,
2026-04-06T23:06:55.435589,540843,23784,will-china-invades-taiwan-before-gta-vi-716,Will China invades Taiwan before GTA VI?,0.525,0.475,0.53,0.52,0.53,0.01,,,0.01,0.01,1763788.08534004,26450.58098599999,244149.90235500011,309880.32882999966,73779.4599,0.9993753903810119,2025-05-02T15:48:16.6Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""21695138873211375451055566770107682325494206727818897067665810321709249824909"", ""17516427576383382756368467656206258206490015951115433065318503962238754362428""]",Global Politics,19659.85,78304.51,-0.5986,0.01,1131617.1,0.99,39100.0,1296103.25,61869.0,48.0,32.0
2026-04-06T23:06:55.435600,540844,23784,will-bitcoin-hit-1m-before-gta-vi-872,Will bitcoin hit $1m before GTA VI?,0.488,0.512,0.487,0.487,0.489,0.002,,0.001,-0.0005,-0.0015,3912234.527322594,16417.698660000024,105228.01489299962,476028.6218759986,428261.68803,0.9998560207330144,2025-05-02T15:48:17.361Z,2026-07-31T12:00:00Z,True,"['Yes', 'No']","[""105267568073659068217311993901927962476298440625043565106676088842803600775810"", ""91863162118308663069733924043159186005106558783397508844234610341221325526200""]",Crypto,17880.44,11188057.21,-0.9968,0.001,11046254.5,0.999,11014805.0,13139451.5,11072940.0,78.0,60.0
2026-04-06T23:06:55.435616,540881,23792,gta-vi-released-before-june-2026,GTA VI released before June 2026?,0.0165,0.9835,0.017,0.016,0.017,0.001,,0.005,-0.0055,-0.003,13229699.910799019,26825.004103999974,267812.472027999,3243578.449221008,52755.90992,0.8105223634264752,2025-05-02T17:00:26.233Z,2026-05-31T12:00:00Z,True,"['Yes', 'No']","[""8441400852834915183759801017793514978104486628517653995211751018945988243154"", ""109289569086508934142323222102974769075074494425163878721602922903101062859033""]",Pop Culture,587.59,2298233.14,-0.9995,0.001,53983.0,0.999,2214142.57,148874.0,2264259.54,16.0,65.0
2026-04-06T23:06:55.435629,544092,24383,will-harvey-weinstein-be-sentenced-to-no-prison-time,Will Harvey Weinstein be sentenced to no prison time?,0.3465,0.6535,0.346,0.346,0.347,0.001,-0.001,0.0125,0.0845,-0.094,308427.9894330006,715.121422,15030.871766999991,258354.3955950001,3892.3893,0.976980149473078,2025-05-12T22:50:41.123Z,2025-12-31T12:00:00Z,True,"['Yes', 'No']","[""24327803960645909378149041810697343640752122608192367041827900158592826352552"", ""86488478623677188352872801318507143761188967461168408688159600382919967378486""]",,,,,,,,,,,,
2026-04-06T23:06:55.435640,544093,24383,will-harvey-weinstein-be-sentenced-to-less-than-5-years-in-prison,Will Harvey Weinstein be sentenced to less than 5 years in prison?,0.044,0.956,0.051,0.042,0.046,0.004,-0.0005,0.0235,-0.052,0.0075,79969.48028800002,2096.466713,30042.753976000007,61601.50020799999,16884.19349,0.8278584295856733,2025-05-12T22:50:42.117Z,2025-12-31T12:00:00Z,True,"['Yes', 'No']","[""77166477669007661974218999697956080000161736671391584414287437514245884953047"", ""47055352475798285920984907840917431698812931301054546103955312973973172985230""]",,,,,,,,,,,,
2026-04-06T23:06:55.435657,544094,24383,will-harvey-weinstein-be-sentenced-to-between-5-and-10-years-in-prison,Will Harvey Weinstein be sentenced to between 5 and 10 years in prison?,0.0695,0.9305,0.051,0.051,0.088,0.037,-0.0005,-0.0115,-0.0535,-0.0245,46136.635643999994,854.943438,9672.410585,32286.74190799997,4019.71885,0.8436467389573497,2025-05-12T22:50:42.625Z,2025-12-31T12:00:00Z,True,"['Yes', 'No']","[""8585617872562550075367684165842985213222082790621129799520234539666057750015"", ""103705222348348023632358209307161171933864556870678885035120650593331360918837""]",,,,,,,,,,,,
